Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost
ORD-100678,2023-05-02,2023-05-20,CUST-8254,Emily Brown,Consumer,Mexico,Europe,Technology,Desks,Product A,14534.84,17,0.0,1996.86,2031.26
ORD-100679,2021-10-04,2021-10-22,CUST-6290,Mike Davis,Home Office,Mexico,Asia-Pacific,Technology,Phones,Product D,10011.32,14,0.0,3292.57,1387.64
ORD-100680,2019-02-07,2019-03-04,CUST-7453,John Smith,Corporate,France,Europe,Furniture,Paper,Product A,2154.49,8,0.2,223.25,
,2021-07-11,2021-07-17,CUST-5554,Mike Davis,Consumer,Canada,Asia-Pacific,Furniture,Phones,Product D,4487.97,11,0.0,1615.8,670.15
ORD-100682,2021-06-11,2021-06-18,CUST-8984,Robert Wilson,Home Office,United Kingdom,Americas,Technology,Chairs,Product B,10331.04,16,0.15,2476.67,658.0
ORD-100683,2023-11-23,2023-12-20,CUST-7061,Emily Brown,Corporate,Mexico,Asia-Pacific,Furniture,Phones,Product C,4600.17,13,0.05,1498.03,641.29
ORD-100684,2020-03-14,2020-03-25,CUST-5273,Emily Brown,Home Office,Australia,Asia-Pacific,Office Supplies,Tables,Product B,377.75,15,0.2,100.89,37.66
ORD-100685,2020-04-09,2020-04-29,CUST-8384,Emily Brown,Consumer,Mexico,Europe,Technology,Phones,Product C,13425.9,20,0.0,4245.87,897.04
ORD-100686,2021-08-05,2021-09-01,CUST-5767,Mike Davis,Home Office,Mexico,Europe,Furniture,Paper,Product D,322.42,1,0.0,59.8,
ORD-100687,2023-02-08,2023-02-14,CUST-8939,John Smith,Home Office,France,Asia-Pacific,Furniture,Binders,Product D,4012.39,15,0.1,1420.53,474.2
ORD-100688,2019-09-17,2019-10-16,CUST-7755,Robert Wilson,Corporate,Australia,Asia-Pacific,Office Supplies,Desks,Product C,605.9,13,0.0,132.86,77.54
ORD-100689,2023-12-12,2024-01-06,,John Smith,Consumer,United Kingdom,Europe,Office Supplies,Binders,Product C,174.41,16,0.0,41.27,23.16
ORD-100690,2022-11-09,2022-11-15,CUST-8751,Sarah Johnson,Consumer,Canada,Asia-Pacific,Office Supplies,Tables,Product D,143.18,9,0.0,22.24,
,2021-11-28,2021-12-12,CUST-7035,Robert Wilson,Home Office,France,Asia-Pacific,Furniture,Tables,Product D,554.48,4,0.0,57.68,38.13
ORD-100692,2019-06-30,2019-07-25,CUST-6262,Robert Wilson,Home Office,Mexico,Asia-Pacific,Furniture,Paper,Product D,6122.05,19,0.05,1001.2,567.76
ORD-100693,2020-07-14,2020-07-24,CUST-6708,Robert Wilson,Home Office,Canada,Europe,Technology,Paper,Product B,7905.79,13,0.2,1981.91,952.95
ORD-100694,2019-08-21,2019-09-11,CUST-7679,John Smith,Corporate,Germany,Americas,Technology,Chairs,Product C,6074.83,12,0.0,1681.15,578.17
ORD-100695,2022-11-15,2022-12-01,CUST-8863,Robert Wilson,Consumer,Australia,Asia-Pacific,Office Supplies,Binders,Product B,106.2,4,0.05,14.75,6.36
ORD-100696,2022-10-09,2022-10-22,,Robert Wilson,Home Office,France,Europe,Office Supplies,Chairs,Product B,104.48,14,0.15,31.81,12.21
ORD-100697,2023-11-21,2023-12-07,CUST-7549,Emily Brown,Corporate,United Kingdom,Asia-Pacific,Office Supplies,Desks,Product B,336.21,10,0.1,83.73,
,2020-11-25,2020-12-16,CUST-7497,Robert Wilson,Consumer,Germany,Americas,Office Supplies,Tables,Product C,75.52,8,0.0,21.58,7.72
ORD-100699,2021-11-25,2021-12-16,CUST-8929,Emily Brown,Corporate,Australia,Asia-Pacific,Office Supplies,Binders,Product B,106.5,11,0.1,42.53,13.04
ORD-100700,2019-01-09,2019-01-30,,Sarah Johnson,Consumer,Germany,Asia-Pacific,Furniture,Binders,Product C,4545.55,24,0.0,1416.75,478.57
ORD-100701,2023-06-14,2023-06-19,CUST-7643,Sarah Johnson,Home Office,United Kingdom,Americas,Furniture,Phones,Product A,5676.94,18,0.05,719.27,378.32
ORD-100702,2023-06-18,2023-07-17,CUST-6125,Sarah Johnson,Consumer,Canada,Europe,Office Supplies,Phones,Product B,215.54,8,0.0,58.95,13.08
ORD-100703,2021-02-13,2021-03-13,CUST-7942,Emily Brown,Home Office,Mexico,Americas,Technology,Tables,Product C,558.46,1,0.0,113.84,73.05
ORD-100704,2020-07-12,2020-07-19,CUST-8924,Robert Wilson,Corporate,Germany,Europe,Office Supplies,Binders,Product D,692.31,19,0.1,216.28,94.3
ORD-100705,2023-11-18,2023-11-27,CUST-7091,John Smith,Consumer,Germany,Europe,Technology,Tables,Product C,5060.27,21,0.0,1637.76,580.77
ORD-100706,2022-06-18,2022-06-24,CUST-7604,Sarah Johnson,Home Office,Canada,Asia-Pacific,Technology,Binders,Product B,7510.92,22,0.0,2700.16,1089.34
ORD-100707,2021-11-12,2021-12-01,CUST-7115,Emily Brown,Corporate,Mexico,Asia-Pacific,Technology,Tables,Product A,4779.54,6,0.0,772.29,404.4
ORD-100708,2019-12-02,2019-12-31,CUST-5353,Mike Davis,Home Office,Germany,Europe,Office Supplies,Copiers,Product C,394.28,22,0.0,98.66,33.29
ORD-100709,2020-04-17,2020-05-15,CUST-5936,Robert Wilson,Consumer,Australia,Americas,Office Supplies,Chairs,Product C,1000.32,22,0.05,350.6,131.48
ORD-100710,2021-07-21,2021-08-08,CUST-8410,Mike Davis,Consumer,Australia,Europe,Furniture,Phones,Product C,808.75,3,0.0,168.35,82.82
ORD-100711,2022-10-01,2022-10-22,CUST-7060,Sarah Johnson,Home Office,Mexico,Americas,Office Supplies,Desks,Product B,295.21,19,0.05,66.25,32.67
ORD-100712,2019-02-20,2019-03-16,CUST-7414,Emily Brown,Consumer,Mexico,Europe,Furniture,Chairs,Product D,5983.05,15,0.0,1428.57,771.65
ORD-100713,2023-02-01,2023-02-14,CUST-5709,Emily Brown,Home Office,Germany,Asia-Pacific,Office Supplies,Paper,Product B,992.57,24,0.0,149.02,127.07
ORD-100714,2021-11-17,2021-11-29,CUST-6317,Sarah Johnson,Corporate,Mexico,Europe,Technology,Binders,Product A,2120.84,4,0.0,698.34,121.1
ORD-100715,2022-02-09,2022-02-19,CUST-5958,Robert Wilson,Consumer,United States,Asia-Pacific,Furniture,Copiers,Product A,5249.09,18,0.0,689.55,649.81
ORD-100716,2023-11-17,2023-12-10,,Sarah Johnson,Home Office,Australia,Europe,Furniture,Binders,Product D,3018.34,20,0.0,889.97,
ORD-100717,2021-01-08,2021-01-18,CUST-6812,Mike Davis,Consumer,United States,Americas,Office Supplies,Binders,Product B,417.06,20,0.15,157.88,47.13
ORD-100718,2022-06-13,2022-07-03,CUST-7309,Emily Brown,Home Office,United States,Asia-Pacific,Office Supplies,Tables,Product A,239.38,8,0.0,61.98,13.76
ORD-100719,2022-12-13,2023-01-11,CUST-6998,Sarah Johnson,Corporate,Germany,Asia-Pacific,Furniture,Tables,Product A,7564.2,22,0.0,963.07,524.73
ORD-100720,2022-10-06,2022-10-24,CUST-5344,Mike Davis,Home Office,France,Asia-Pacific,Office Supplies,Binders,Product B,152.59,15,0.1,31.2,15.43
ORD-100721,2019-06-16,2019-06-28,CUST-6371,John Smith,Home Office,Canada,Americas,Technology,Chairs,Product B,8066.55,22,0.0,2076.38,1002.24
ORD-100722,2023-08-18,2023-08-31,CUST-7884,Mike Davis,Home Office,United States,Europe,Technology,Desks,Product C,956.09,1,0.0,157.12,
ORD-100723,2023-07-17,2023-07-31,CUST-7817,Robert Wilson,Consumer,Australia,Americas,Technology,Tables,Product A,6548.32,15,0.2,1713.34,697.28
ORD-100724,2023-05-26,2023-06-15,CUST-6982,Emily Brown,Corporate,United States,Europe,Office Supplies,Binders,Product C,380.38,23,0.0,121.08,
ORD-100725,2019-10-23,2019-11-03,CUST-8061,Emily Brown,Consumer,United States,Asia-Pacific,Office Supplies,Desks,Product B,493.01,13,0.0,114.3,47.13
ORD-100726,2023-09-26,2023-10-14,CUST-6185,Mike Davis,Consumer,Germany,Asia-Pacific,Technology,Chairs,Product D,4864.92,14,0.0,1133.15,721.0
ORD-100727,2023-02-20,2023-03-14,CUST-7809,John Smith,Home Office,Mexico,Americas,Technology,Desks,Product A,5509.84,6,0.0,951.95,799.03
ORD-100728,2022-07-23,2022-08-06,CUST-8512,Mike Davis,Home Office,Canada,Americas,Office Supplies,Paper,Product D,393.13,8,0.0,104.51,
ORD-100729,2021-07-08,2021-07-23,CUST-5767,Sarah Johnson,Consumer,Germany,Americas,Technology,Desks,Product B,16033.97,20,0.0,1984.02,831.29
ORD-100730,2022-06-21,2022-07-11,CUST-6403,John Smith,Consumer,France,Europe,Furniture,Chairs,Product A,6288.52,21,0.0,713.86,902.11
ORD-100731,2022-11-01,2022-11-11,CUST-7473,Sarah Johnson,Corporate,Mexico,Americas,Office Supplies,Paper,Product C,372.65,16,0.05,59.88,18.85
ORD-100732,2021-10-29,2021-11-13,CUST-6129,John Smith,Consumer,France,Europe,Technology,Desks,Product B,12851.81,14,0.0,4611.7,1199.4
ORD-100733,2022-04-20,2022-05-01,CUST-7241,Emily Brown,Consumer,United States,Europe,Office Supplies,Paper,Product C,151.31,21,0.1,57.91,8.91
ORD-100734,2020-05-20,2020-06-18,CUST-5531,Sarah Johnson,Home Office,France,Americas,Technology,Chairs,Product D,12467.24,22,0.2,1829.82,1523.52
ORD-100735,2022-03-23,2022-04-02,CUST-8336,Robert Wilson,Consumer,Mexico,Americas,Furniture,Copiers,Product D,4389.27,9,0.0,701.82,
ORD-100736,2021-04-19,2021-04-25,CUST-5388,Mike Davis,Corporate,United States,Asia-Pacific,Furniture,Paper,Product D,2210.63,5,0.0,610.63,317.85
ORD-100737,2021-07-13,2021-07-28,,Robert Wilson,Consumer,France,Asia-Pacific,Furniture,Phones,Product D,8660.66,19,0.05,1748.23,871.7
ORD-100738,2022-01-08,2022-01-30,CUST-5604,Mike Davis,Corporate,Australia,Americas,Office Supplies,Binders,Product B,321.72,7,0.0,61.52,33.58
ORD-100739,2022-03-17,2022-04-14,CUST-7377,Sarah Johnson,Home Office,Mexico,Americas,Technology,Tables,Product C,770.48,2,0.05,117.55,103.46
ORD-100740,2022-08-29,2022-09-21,,Emily Brown,Consumer,Canada,Asia-Pacific,Technology,Chairs,Product C,13053.13,20,0.05,2917.83,1193.74
ORD-100741,2023-01-29,2023-02-21,CUST-6129,John Smith,Corporate,Australia,Europe,Office Supplies,Phones,Product C,447.07,12,0.0,124.5,23.49
ORD-100742,2020-01-06,2020-01-14,CUST-7378,John Smith,Home Office,Mexico,Asia-Pacific,Furniture,Desks,Product C,2356.0,7,0.0,842.25,118.5
ORD-100743,2019-01-11,2019-02-02,CUST-8017,Sarah Johnson,Home Office,Canada,Asia-Pacific,Technology,Phones,Product B,2782.05,11,0.25,922.15,161.59
ORD-100744,2022-06-05,2022-06-11,CUST-7896,Mike Davis,Consumer,Mexico,Americas,Office Supplies,Tables,Product A,793.51,20,0.15,169.54,112.11
ORD-100745,2020-02-24,2020-03-23,,John Smith,Corporate,Mexico,Europe,Office Supplies,Chairs,Product A,120.26,4,0.05,43.73,9.62
ORD-100746,2021-04-17,2021-04-26,CUST-6360,Sarah Johnson,Home Office,United States,Asia-Pacific,Technology,Tables,Product C,3474.22,4,0.0,1134.42,353.62
ORD-100747,2019-07-10,2019-07-25,CUST-6277,Emily Brown,Corporate,Mexico,Asia-Pacific,Technology,Paper,Product D,2835.49,3,0.05,361.89,390.49
ORD-100748,2023-03-16,2023-03-30,CUST-7194,Emily Brown,Home Office,Australia,Europe,Furniture,Copiers,Product A,10643.23,23,0.0,2611.23,1135.06
ORD-100749,2022-08-11,2022-09-03,CUST-6143,John Smith,Corporate,United Kingdom,Europe,Furniture,Desks,Product C,3571.38,13,0.2,629.95,455.46
ORD-100750,2021-11-30,2021-12-29,CUST-6959,Robert Wilson,Consumer,France,Asia-Pacific,Furniture,Desks,Product D,2878.41,8,0.1,753.58,181.96
ORD-100751,2022-03-14,2022-03-25,CUST-7130,Sarah Johnson,Corporate,Germany,Europe,Furniture,Desks,Product B,2046.51,15,0.0,234.81,206.55
ORD-100752,2023-12-11,2023-12-30,CUST-8041,Mike Davis,Home Office,United States,Asia-Pacific,Office Supplies,Binders,Product C,582.97,13,0.1,115.93,65.18
ORD-100753,2019-04-14,2019-05-05,CUST-8479,John Smith,Home Office,United States,Americas,Furniture,Copiers,Product B,4035.05,14,0.0,784.23,535.16
ORD-100754,2020-04-27,2020-05-16,CUST-5824,Robert Wilson,Home Office,Mexico,Asia-Pacific,Furniture,Paper,Product D,2616.11,10,0.15,627.98,380.14
ORD-100755,2022-10-11,2022-11-05,CUST-5425,Emily Brown,Home Office,Germany,Asia-Pacific,Technology,Paper,Product B,12732.01,21,0.15,3731.32,1283.83
ORD-100756,2020-12-30,,CUST-5616,Robert Wilson,Home Office,Canada,Europe,Office Supplies,Binders,Product C,326.61,23,0.0,40.92,21.14
ORD-100757,2019-06-21,2019-07-10,,Sarah Johnson,Home Office,Australia,Americas,Office Supplies,Phones,Product B,70.71,11,0.1,27.42,
ORD-100758,2023-08-05,2023-08-26,CUST-7248,Mike Davis,Home Office,Australia,Europe,Furniture,Copiers,Product A,2625.07,15,0.05,529.27,286.95
ORD-100759,2020-04-28,2020-05-23,CUST-5987,Emily Brown,Corporate,Canada,Asia-Pacific,Technology,Paper,Product C,14026.83,15,0.0,4288.16,1871.71
ORD-100760,2022-07-08,2022-07-30,CUST-7996,Emily Brown,Corporate,United Kingdom,Americas,Technology,Binders,Product B,3820.29,5,0.05,1415.4,487.71
ORD-100761,2020-11-04,2020-12-01,CUST-5711,Sarah Johnson,Home Office,Germany,Asia-Pacific,Furniture,Paper,Product D,6241.95,17,0.0,1428.32,353.06
ORD-100762,2020-02-07,2020-02-17,CUST-6663,Mike Davis,Home Office,Australia,Europe,Furniture,Phones,Product C,7006.96,17,0.05,1874.49,
ORD-100763,2023-05-17,2023-05-26,CUST-7807,Robert Wilson,Home Office,United Kingdom,Asia-Pacific,Furniture,Chairs,Product A,3390.06,13,0.1,696.13,458.41
ORD-100764,2021-07-16,2021-08-14,CUST-7286,Robert Wilson,Corporate,Mexico,Americas,Furniture,Desks,Product D,4969.76,19,0.05,1580.49,583.55
ORD-100765,2020-11-14,2020-11-25,CUST-5700,Sarah Johnson,Home Office,Mexico,Americas,Technology,Desks,Product C,9100.87,23,0.0,3000.23,
,2021-04-29,2021-05-21,CUST-6960,John Smith,Corporate,Mexico,Europe,Technology,Desks,Product D,13504.36,21,0.0,4310.75,
ORD-100767,2019-11-30,2019-12-08,CUST-5282,John Smith,Corporate,Mexico,Europe,Office Supplies,Desks,Product C,950.51,20,0.0,376.69,123.8
ORD-100768,2019-04-23,2019-05-17,CUST-8600,Mike Davis,Home Office,Germany,Asia-Pacific,Technology,Chairs,Product B,13593.77,17,0.1,1413.34,705.65
ORD-100769,2019-04-22,2019-04-30,CUST-6714,John Smith,Consumer,United States,Europe,Furniture,Tables,Product C,2689.0,8,0.0,868.28,363.23
ORD-100770,2021-02-18,2021-03-03,CUST-6479,Sarah Johnson,Consumer,France,Americas,Furniture,Copiers,Product B,485.74,1,0.0,107.46,25.2
ORD-100771,2023-06-06,2023-06-14,CUST-5804,Sarah Johnson,Home Office,France,Asia-Pacific,Technology,Binders,Product D,3239.51,15,0.2,866.15,207.02
ORD-100772,2020-04-12,2020-05-03,CUST-8299,John Smith,Corporate,Mexico,Americas,Office Supplies,Binders,Product B,167.65,12,0.0,38.16,18.53
ORD-100773,2020-11-01,2020-11-07,CUST-6143,Sarah Johnson,Consumer,United Kingdom,Europe,Technology,Chairs,Product B,10254.1,13,0.05,1806.42,1218.17
ORD-100774,2022-03-12,2022-03-21,CUST-7310,John Smith,Consumer,Australia,Europe,Office Supplies,Tables,Product C,206.45,9,0.0,28.05,11.82
ORD-100775,2022-11-02,2022-11-18,CUST-7972,Robert Wilson,Home Office,Australia,Americas,Furniture,Phones,Product D,2785.05,10,0.0,859.01,
ORD-100776,2023-07-18,2023-08-11,CUST-6057,Mike Davis,Home Office,Germany,Europe,Furniture,Chairs,Product B,4637.64,17,0.1,1153.62,644.62
ORD-100777,2021-05-05,2021-06-02,CUST-6939,Emily Brown,Consumer,Australia,Americas,Technology,Phones,Product D,21346.06,24,0.0,3250.65,1120.61
ORD-100778,2021-01-07,2021-01-24,CUST-8291,Robert Wilson,Consumer,United Kingdom,Asia-Pacific,Technology,Chairs,Product C,8506.15,9,0.0,2594.38,973.98
ORD-100779,2019-11-12,2019-11-29,CUST-8546,Sarah Johnson,Consumer,United States,Asia-Pacific,Office Supplies,Phones,Product A,61.09,6,0.0,13.77,3.49
ORD-100780,2022-09-25,2022-10-20,CUST-7944,John Smith,Home Office,United States,Europe,Furniture,Tables,Product D,6017.95,21,0.1,1589.39,
ORD-100781,2020-10-16,2020-10-24,CUST-8181,Emily Brown,Corporate,France,Europe,Technology,Tables,Product C,6616.43,14,0.2,1659.63,333.16
ORD-100782,2023-05-26,2023-06-03,CUST-6967,John Smith,Home Office,Germany,Americas,Furniture,Chairs,Product D,1151.0,4,0.05,392.73,99.9
ORD-100783,2023-12-07,2023-12-31,CUST-7542,Emily Brown,Consumer,Canada,Americas,Office Supplies,Chairs,Product D,739.37,19,0.15,186.26,89.33
ORD-100784,2020-03-09,2020-04-07,CUST-7899,Robert Wilson,Home Office,United Kingdom,Europe,Furniture,Chairs,Product A,6541.97,17,0.0,2306.64,824.98
ORD-100785,2023-08-10,2023-09-05,,Mike Davis,Home Office,Germany,Europe,Office Supplies,Desks,Product A,40.4,3,0.0,14.8,4.12
ORD-100786,2022-12-07,2022-12-29,CUST-7868,Robert Wilson,Corporate,France,Asia-Pacific,Office Supplies,Phones,Product D,268.06,7,0.0,67.82,22.39
ORD-100787,2022-07-18,2022-08-08,CUST-8144,Robert Wilson,Home Office,Canada,Europe,Furniture,Tables,Product B,3279.46,17,0.05,1235.71,268.36
ORD-100788,2021-03-09,2021-03-16,CUST-7087,John Smith,Consumer,Mexico,Europe,Office Supplies,Copiers,Product A,486.42,10,0.0,52.29,39.95
ORD-100789,2020-02-24,2020-03-23,CUST-7757,John Smith,Corporate,Australia,Europe,Technology,Phones,Product A,5481.27,13,0.0,1311.24,594.04
,2020-05-23,2020-06-08,CUST-5472,Emily Brown,Corporate,United Kingdom,Americas,Furniture,Desks,Product C,7292.67,17,0.0,1833.32,1011.19
ORD-100791,2022-08-29,2022-09-12,CUST-8988,Emily Brown,Corporate,Germany,Asia-Pacific,Technology,Tables,Product B,14588.08,16,0.0,4122.68,2186.39
ORD-100792,2020-01-15,2020-01-25,CUST-5865,John Smith,Consumer,Mexico,Asia-Pacific,Technology,Paper,Product B,4418.13,14,0.0,750.6,237.21
ORD-100793,2022-12-12,2022-12-25,CUST-7696,Robert Wilson,Consumer,Germany,Asia-Pacific,Office Supplies,Copiers,Product C,226.9,6,0.0,45.07,17.69
ORD-100794,2022-03-17,2022-04-13,CUST-7656,Sarah Johnson,Home Office,France,Americas,Technology,Desks,Product D,11850.89,12,0.0,3165.22,986.91
ORD-100795,2023-10-29,2023-11-19,CUST-6993,Emily Brown,Corporate,Mexico,Americas,Office Supplies,Desks,Product A,109.44,13,0.0,33.77,8.88
ORD-100796,2021-08-16,2021-09-10,CUST-6139,Robert Wilson,Home Office,Australia,Asia-Pacific,Furniture,Chairs,Product D,1519.88,10,0.0,378.46,182.22
ORD-100797,2021-02-04,2021-02-27,CUST-5812,Emily Brown,Consumer,France,Asia-Pacific,Furniture,Paper,Product A,2985.51,20,0.1,303.56,
ORD-100798,2020-03-30,2020-04-12,CUST-6168,Sarah Johnson,Corporate,France,Asia-Pacific,Furniture,Binders,Product C,3872.15,15,0.15,1193.72,412.5
ORD-100799,2020-05-22,2020-06-12,CUST-7572,John Smith,Consumer,Australia,Europe,Technology,Chairs,Product D,3004.6,14,0.0,1083.73,162.99
ORD-100800,2021-10-20,2021-11-05,CUST-6835,Mike Davis,Consumer,United Kingdom,Americas,Furniture,Desks,Product B,5438.85,20,0.0,1590.71,275.02
ORD-100801,2021-06-11,2021-06-19,CUST-5378,Emily Brown,Consumer,United Kingdom,Europe,Furniture,Binders,Product D,3978.15,8,0.0,1585.07,487.71
ORD-100802,2023-09-15,2023-09-21,CUST-7023,Sarah Johnson,Consumer,Germany,Asia-Pacific,Furniture,Phones,Product B,2739.38,20,0.0,627.47,386.12
ORD-100803,2021-10-18,2021-11-01,CUST-7735,Mike Davis,Corporate,Canada,Asia-Pacific,Office Supplies,Binders,Product C,280.19,7,0.0,35.86,14.35
ORD-100804,2022-03-03,2022-04-01,,Robert Wilson,Home Office,Australia,Americas,Technology,Chairs,Product D,5920.04,20,0.0,1536.79,765.0
ORD-100805,2022-03-21,2022-03-29,CUST-6151,John Smith,Consumer,Canada,Americas,Technology,Desks,Product A,11586.56,20,0.0,2784.93,
ORD-100806,2021-08-05,2021-08-18,CUST-5822,John Smith,Home Office,France,Asia-Pacific,Furniture,Chairs,Product A,1777.82,9,0.0,336.65,159.64
ORD-100807,2022-04-26,2022-05-13,CUST-8044,Emily Brown,Home Office,United Kingdom,Asia-Pacific,Technology,Paper,Product A,10778.88,11,0.0,3280.57,1295.33
ORD-100808,2019-03-16,2019-03-25,CUST-5937,John Smith,Corporate,Canada,Asia-Pacific,Office Supplies,Phones,Product D,60.04,5,0.25,21.17,4.39
ORD-100809,2022-04-13,2022-04-25,CUST-8865,Emily Brown,Corporate,Mexico,Americas,Technology,Tables,Product A,11457.54,17,0.1,2658.17,1457.01
ORD-100810,2020-09-28,2020-10-23,CUST-8317,Robert Wilson,Home Office,United States,Asia-Pacific,Office Supplies,Desks,Product D,144.64,13,0.0,21.25,7.52
ORD-100811,2022-10-07,2022-10-13,CUST-5625,Sarah Johnson,Consumer,Germany,Asia-Pacific,Technology,Copiers,Product C,21125.36,23,0.0,7138.72,1948.09
ORD-100812,2023-04-10,2023-04-18,CUST-7620,Emily Brown,Home Office,United States,Europe,Technology,Copiers,Product B,4537.34,6,0.0,1552.91,295.54
ORD-100813,2023-11-30,2023-12-09,CUST-8605,John Smith,Home Office,United Kingdom,Asia-Pacific,Furniture,Binders,Product B,2066.7,5,0.05,645.45,109.77
ORD-100814,2021-05-01,2021-05-12,CUST-6177,Sarah Johnson,Consumer,United States,Asia-Pacific,Technology,Chairs,Product A,905.64,3,0.0,336.27,116.97
ORD-100815,2023-11-06,2023-11-19,CUST-5479,Mike Davis,Home Office,Germany,Europe,Technology,Phones,Product C,1040.35,2,0.0,284.1,153.37
ORD-100816,2020-09-17,2020-09-22,CUST-6887,Mike Davis,Consumer,United Kingdom,Asia-Pacific,Office Supplies,Tables,Product B,125.2,5,0.15,21.47,13.24
ORD-100817,2021-07-30,2021-08-14,CUST-5995,Sarah Johnson,Home Office,United States,Europe,Furniture,Tables,Product B,7483.7,21,0.0,1922.97,917.96
ORD-100818,2023-12-19,2024-01-14,CUST-6877,Mike Davis,Home Office,Canada,Asia-Pacific,Furniture,Copiers,Product C,1014.44,9,0.0,306.63,107.69
ORD-100819,2021-02-15,2021-02-22,CUST-7002,John Smith,Corporate,Canada,Americas,Technology,Paper,Product A,7777.35,13,0.1,2237.36,
ORD-100820,2020-04-02,2020-04-27,,Robert Wilson,Consumer,United States,Europe,Office Supplies,Desks,Product D,105.9,6,0.1,34.12,8.95
ORD-100821,2022-11-26,2022-12-01,CUST-6656,Sarah Johnson,Corporate,Mexico,Asia-Pacific,Office Supplies,Paper,Product B,33.06,2,0.1,7.54,2.02
ORD-100822,2022-02-17,2022-03-01,CUST-6716,Sarah Johnson,Corporate,France,Europe,Technology,Phones,Product D,11261.65,20,0.0,3136.26,931.95
ORD-100823,2019-07-04,2019-07-18,CUST-6428,John Smith,Consumer,Mexico,Europe,Office Supplies,Tables,Product A,72.62,11,0.0,24.79,4.36
,2022-09-30,2022-10-21,CUST-8313,Sarah Johnson,Consumer,France,Americas,Furniture,Phones,Product B,1241.69,8,0.0,375.01,98.65
ORD-100825,2021-03-11,2021-03-22,,John Smith,Corporate,United Kingdom,Europe,Technology,Desks,Product C,3377.0,4,0.05,1100.78,291.2
ORD-100826,2020-08-11,2020-08-27,CUST-8414,John Smith,Corporate,Australia,Asia-Pacific,Technology,Copiers,Product D,13308.36,23,0.1,4711.11,1469.04
ORD-100827,2023-08-14,2023-08-23,CUST-7727,John Smith,Consumer,Canada,Europe,Technology,Paper,Product A,16529.44,17,0.0,5877.92,2226.87
ORD-100828,2021-10-25,2021-11-19,CUST-6596,Sarah Johnson,Home Office,Australia,Americas,Furniture,Desks,Product C,2166.58,9,0.0,367.84,218.61
ORD-100829,2020-05-27,2020-06-25,CUST-5907,Robert Wilson,Corporate,Australia,Americas,Office Supplies,Chairs,Product C,161.02,6,0.0,54.01,13.45
ORD-100830,2019-04-10,2019-05-05,CUST-7563,Robert Wilson,Consumer,Germany,Asia-Pacific,Office Supplies,Copiers,Product D,163.51,4,0.1,32.72,9.86
ORD-100831,2020-06-01,2020-06-06,CUST-7563,Emily Brown,Home Office,United States,Asia-Pacific,Technology,Chairs,Product D,5187.37,8,0.1,849.63,263.42
ORD-100832,2022-05-17,2022-06-11,CUST-7964,Emily Brown,Corporate,Mexico,Asia-Pacific,Technology,Copiers,Product C,8948.4,20,0.1,1000.58,993.85
ORD-100833,2022-11-14,2022-12-12,CUST-8845,John Smith,Consumer,Australia,Americas,Office Supplies,Phones,Product B,299.99,11,0.2,49.44,34.37
ORD-100834,2023-07-04,2023-07-11,CUST-7394,Mike Davis,Home Office,Canada,Europe,Furniture,Phones,Product C,3283.16,21,0.15,1295.41,327.04
ORD-100835,2020-03-03,,CUST-7121,Robert Wilson,Consumer,United Kingdom,Americas,Technology,Copiers,Product C,17978.58,21,0.0,6543.11,1573.22
ORD-100836,2019-03-23,2019-04-21,CUST-5174,Sarah Johnson,Consumer,Canada,Europe,Technology,Phones,Product D,1934.89,8,0.05,351.72,232.3
ORD-100837,2022-10-08,2022-10-19,CUST-6695,Mike Davis,Consumer,Australia,Asia-Pacific,Technology,Binders,Product A,576.22,2,0.1,171.67,48.47
ORD-100838,2019-06-18,2019-07-04,CUST-5729,Mike Davis,Corporate,Australia,Asia-Pacific,Furniture,Chairs,Product D,318.82,1,0.0,123.23,28.49
ORD-100839,2020-05-22,2020-06-15,CUST-7895,John Smith,Consumer,United Kingdom,Asia-Pacific,Technology,Copiers,Product B,871.85,2,0.1,160.83,47.96
ORD-100840,2022-04-28,,CUST-7403,Emily Brown,Corporate,United States,Americas,Technology,Chairs,Product B,12775.09,16,0.0,1628.32,1343.29
ORD-100841,2020-07-16,2020-07-31,CUST-8190,John Smith,Consumer,Canada,Americas,Furniture,Tables,Product B,2339.36,7,0.0,751.23,
ORD-100842,2021-11-25,2021-12-14,CUST-6322,Sarah Johnson,Home Office,Canada,Americas,Technology,Chairs,Product A,14947.54,19,0.2,4431.62,1067.2
ORD-100843,2020-10-19,2020-11-17,CUST-6649,Robert Wilson,Consumer,Germany,Americas,Furniture,Binders,Product A,8918.76,24,0.0,3118.6,975.36
ORD-100844,2023-12-07,2024-01-05,CUST-6252,Sarah Johnson,Home Office,Australia,Europe,Technology,Binders,Product B,1821.03,6,0.0,461.27,203.28
ORD-100845,2021-11-25,2021-12-14,CUST-6463,Mike Davis,Corporate,United Kingdom,Americas,Office Supplies,Phones,Product C,211.24,18,0.0,35.47,19.54
ORD-100846,2022-05-06,2022-06-01,CUST-5401,Sarah Johnson,Home Office,Australia,Asia-Pacific,Furniture,Binders,Product D,5444.96,18,0.05,1199.42,303.52
